Date,Dredge Presence,Number of Dredging days,Week,SITE (e.g. R2N1-RR),Transect (e.g. R2N1-RR-1),Surveyor,Category,Subcategory,Total Count,Density (colonies/m2),Depth (ft),Bare Substrate,Hard Bottom,Sand,Rubble,Sedimentation,Tagged Coral (Y/N),Coral ID,Meter Mark (to cm),Left/Right,Max Diameter (cm),Height (cm),Length (cm),Condition Score     (0-1),Cumulative Condition Score,Condition Code,Comments,Condition code QA/QC (0-1),Condition QA/QC,Comments QA/QC
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,3,,,,,,0,0,,,1,SA,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,4,,,,,,0,0,,,0,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,5,,,,,,0,0,FB,one small bite,0,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,6,,,,,,0,0,,,0,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Diploria strigosa,1,0.05,,,,,,,Y,7,,,,,,0,0,SED,receeding margin- sed& TA over,0,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Diploria clivosa,1,0.05,,,,,,,Y,8,,,,,,0,0,,,0,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,Y,9,,,,,,0,0,,,0,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,Y,10,,,,,,1,1,SED/SO,"Blem w/ sed, Sponge overgrowth",1,M,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,5,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,5,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,6,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,4,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,4,,,1,1,SED,Blem w/ sed,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,6,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,3,,,1,1,B,BL,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,4,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,7,,,1,1,SED,Blem w/ sed,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,3,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,3,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,4,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,6,,,1,1,SED,Blem w/ sed,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,,,,,5,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,,,,,6,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,10,,,1,1,SED,Blem w/ sed,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Porites porites,1,0.05,,,,,,,,,,,4,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Porites astreoides,1,0.05,,,,,,,,,,,12,,,0,0,,,,,
11/2/13,0,0,2,R2N1-RR,R2N1-RR-3,WFP,Scleractinian,Mycetophyllia ferox,1,0.05,,,,,,,,,,,5,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,Y,1,,,,,,0,0,SED,sed/ turf,0,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Diploria strigosa,1,0.05,,,,,,,Y,2,,,,,,0,0,SED,SED,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Diploria strigosa,1,0.05,,,,,,,Y,3,,,,,,0,0,SED,sed/ turf,1,PD,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,Y,4,,,,,,1,1,UD,UNKNOWN DISEASE,1,WP,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,5,,,,,,0,0,SED,sed/ discolor,1,UD/SA,BLEACHED AT BASE
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,Y,6,,,,,,0,0,SED,SED,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,7,,,,,,0,0,SED,SED,1,UD,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,Y,8,,,,,,0,0,SED,SED,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,Y,9,,,,,,0,0,SED,SED,0,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,10,,,,,,0,0,SED,SED,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Porites porites,1,0.05,,,,,,,,,,,,,,1,1,FB,bites,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Porites astreoides,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Porites astreoides,1,0.05,,,,,,,,,,,,,,1,1,PB,PB,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,1,,,,,,0,0,SED,SED,0,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,Y,2,,,,,,0,0,SED,SED,0,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,3,,,,,,0,0,SED,SED,1,PE/SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,4,,,,,,0,0,SED,SED,1,PE/SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,5,,,,,,0,0,SED,SED,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,6,,,,,,0,0,SED,SED,1,PE/SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,Y,7,,,,,,0,0,SED,sed/turf,0,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Diploria clivosa,1,0.05,,,,,,,Y,8,,,,,,0,0,SED,SED,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,9,,,,,,0,0,SED,SED,1,PE/SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,10,,,,,,0,0,SED,SED,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Diploria strigosa,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Porites astreoides,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Porites astreoides,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Porites astreoides,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Porites astreoides,1,0.05,,,,,,,,,,,,,,1,1,FB,bites,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,Y,1,,,,,,0,0,SED,Sed w/ turf,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,2,,,,,,0,0,SED,lots of sed,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,3,,,,,,0,0,,slight discoloration,1,UD/SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,4,,,,,,0,0,SED,Sed w/ turf,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,5,,,,,,0,0,SED,Sed w/ turf,1,SA,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,6,,,,,,0,0,,,0,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Diploria clivosa,1,0.05,,,,,,,Y,7,,,,,,0,0,SED,sed/ turf,0,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Diploria clivosa,1,0.05,,,,,,,Y,8,,,,,,0,0,,discolor at edga,0,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,Y,9,,,,,,0,0,,,0,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,Y,10,,,,,,0,0,SED,sed/ turf,0,SED,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Porites astreoides,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/12/13,0,0,3,R2N1-RR,R2N1-RR-3,BG,Scleractinian,Mycetophyllia ferox,1,0.05,,,,,,,,,,,,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,Y,1,,,10,,,0,0,SED,turf & sed,0,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Diploria strigosa,1,0.05,,,,,,,Y,2,,,37,,,0,0,SED,sed,1,SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Diploria strigosa,1,0.05,,,,,,,Y,3,,,35,,,0,0,,recovering,1,SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,Y,4,,,14,,,1,1,UD,unkown disease- check pic,1,WP,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,5,,,20,,,0,0,,,1,SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,Y,6,,,15,,,0,0,SED,sed,1,PE/SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,7,,,54,,,0,0,SED,some sed& turf,1,UD,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,Y,8,,,10,,,0,0,SED,sed,0,SED,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,Y,9,,,15,,,0,0,SED,sed,0,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,10,,,11,,,0,0,SED,sed,1,SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,9,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Dichocoenia stokesii,1,0.05,,,,,,,,,,,8,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,4,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,5,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,5,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,6,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,3,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,3,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,,,,,5,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,,,,,23,,,1,1,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,8,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,3,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,11,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,,,,,6,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,,,,,6,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,,,,,20,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Montastraea cavernosa,1,0.05,,,,,,,,,,,3,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Porites porites,1,0.05,,,,,,,,,,,5,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-1,BG,Scleractinian,Porites astreoides,1,0.05,,,,,,,,,,,4,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,1,,,20,,,0,0,SED,sed,1,SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,Y,2,,,10,,,0,0,SED,sed,0,SED,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,3,,,14,,,0,0,,,1,PE/SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,4,,,25,,,0,0,SED,sed,1,SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,5,,,21,,,0,0,SED,sed,1,SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,6,,,17,,,0,0,,some discolor at bottom,0,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Stephanocoenia intersepta,1,0.05,,,,,,,Y,7,,,14,,,0,0,SED,sed & turf,0,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Diploria strigosa,1,0.05,,,,,,,Y,8,,,40,,,0,0,SED,sed & turf,1,SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Solenastrea bournoni,1,0.05,,,,,,,Y,9,,,21,,,0,0,,slight discolor at bottom,1,PE/SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,Y,10,,,9,,,0,0,SED,sed,1,SA,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Diploria strigosa,1,0.05,,,,,,,,,,,5,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Diploria strigosa,1,0.05,,,,,,,,,,,8,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Diploria strigosa,1,0.05,,,,,,,,,,,9,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,,,,,4,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Meandrina meandrites,1,0.05,,,,,,,,,,,7,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea radians,1,0.05,,,,,,,,,,,3,,,0,0,,,,,
11/19/13,0,0,4,R2N1-RR,R2N1-RR-2,BG,Scleractinian,Siderastrea siderea,1,0.05,,,,,,,,,,,12,,,0,0,,,,,
